   3.0498534e+00   2.4352395e+00   2.3020528e+00   2.3543500e+00   3.0400782e+00   2.4655425e+00   2.4638319e+00   2.4640762e+00   2.4687195e+00
   3.0496090e+00   2.4486804e+00   2.3018084e+00   2.3384653e+00   3.0400782e+00   2.4657869e+00   2.4635875e+00   2.4633431e+00   2.4684751e+00
   3.0491202e+00   2.4616325e+00   2.2971652e+00   2.3233138e+00   3.0351906e+00   2.4643206e+00   2.4635875e+00   2.4633431e+00   2.4682307e+00
   3.0459433e+00   2.4758065e+00   2.2925220e+00   2.3081623e+00   3.0351906e+00   2.4660313e+00   2.4638319e+00   2.4633431e+00   2.4684751e+00
   3.0447214e+00   2.4907136e+00   2.2871457e+00   2.2922776e+00   3.0303030e+00   2.4657869e+00   2.4635875e+00   2.4630987e+00   2.4684751e+00
   3.0393451e+00   2.5036657e+00   2.2785924e+00   2.2776149e+00   3.0251711e+00   2.4645650e+00   2.4635875e+00   2.4633431e+00   2.4684751e+00
   3.0351906e+00   2.5173509e+00   2.2678397e+00   2.2627077e+00   3.0202835e+00   2.4648094e+00   2.4635875e+00   2.4628543e+00   2.4682307e+00
   3.0303030e+00   2.5307918e+00   2.2543988e+00   2.2434018e+00   3.0156403e+00   2.4655425e+00   2.4635875e+00   2.4633431e+00   2.4682307e+00
   3.0205279e+00   2.5444770e+00   2.2431574e+00   2.2294721e+00   3.0119746e+00   2.4648094e+00   2.4635875e+00   2.4630987e+00   2.4682307e+00
   3.0151515e+00   2.5596285e+00   2.2299609e+00   2.2140762e+00   3.0056207e+00   2.4648094e+00   2.4628543e+00   2.4630987e+00   2.4682307e+00
   3.0056207e+00   2.5708700e+00   2.2140762e+00   2.1945259e+00   3.0000000e+00   2.4657869e+00   2.4633431e+00   2.4633431e+00   2.4687195e+00
   2.9958456e+00   2.5816227e+00   2.1994135e+00   2.1805963e+00   2.9863148e+00   2.4657869e+00   2.4633431e+00   2.4626100e+00   2.4682307e+00
   2.9846041e+00   2.5953079e+00   2.1847507e+00   2.1605572e+00   2.9767840e+00   2.4650538e+00   2.4630987e+00   2.4630987e+00   2.4684751e+00
   2.9716520e+00   2.6097263e+00   2.1654448e+00   2.1456500e+00   2.9670088e+00   2.4648094e+00   2.4628543e+00   2.4630987e+00   2.4687195e+00
   2.9572336e+00   2.6202346e+00   2.1507820e+00   2.1309873e+00   2.9525904e+00   2.4648094e+00   2.4628543e+00   2.4633431e+00   2.4689638e+00
   2.9472141e+00   2.6348974e+00   2.1361193e+00   2.1151026e+00   2.9423265e+00   2.4650538e+00   2.4623656e+00   2.4638319e+00   2.4689638e+00
   2.9323069e+00   2.6458944e+00   2.1190127e+00   2.0979961e+00   2.9318182e+00   2.4657869e+00   2.4626100e+00   2.4638319e+00   2.4687195e+00
   2.9173998e+00   2.6588465e+00   2.1014174e+00   2.0823558e+00   2.9181329e+00   2.4652981e+00   2.4623656e+00   2.4633431e+00   2.4692082e+00
   2.9007820e+00   2.6735093e+00   2.0821114e+00   2.0642717e+00   2.9042033e+00   2.4657869e+00   2.4628543e+00   2.4635875e+00   2.4696970e+00
   2.8836755e+00   2.6849951e+00   2.0608504e+00   2.0478983e+00   2.8905181e+00   2.4650538e+00   2.4621212e+00   2.4635875e+00   2.4689638e+00
   2.8663245e+00   2.6979472e+00   2.0403226e+00   2.0327468e+00   2.8741447e+00   2.4640762e+00   2.4630987e+00   2.4633431e+00   2.4692082e+00
   2.8492180e+00   2.7079668e+00   2.0188172e+00   2.0136852e+00   2.8589932e+00   2.4652981e+00   2.4630987e+00   2.4633431e+00   2.4687195e+00
   2.8641251e+00   2.0185728e+00   2.0002444e+00   2.7561095e+00   2.7903226e+00   2.4640762e+00   2.4628543e+00   2.4630987e+00   2.4689638e+00
   2.8739003e+00   2.0283480e+00   2.0136852e+00   2.7468231e+00   2.8044966e+00   2.4638319e+00   2.4626100e+00   2.4623656e+00   2.4692082e+00
   2.8885630e+00   2.0430108e+00   2.0332356e+00   2.7377810e+00   2.8208700e+00   2.4638319e+00   2.4630987e+00   2.4621212e+00   2.4682307e+00
   2.9064027e+00   2.0620723e+00   2.0530303e+00   2.7258065e+00   2.8396872e+00   2.4643206e+00   2.4623656e+00   2.4633431e+00   2.4682307e+00
   2.9220430e+00   2.0772239e+00   2.0755132e+00   2.7148094e+00   2.8594819e+00   2.4643206e+00   2.4630987e+00   2.4628543e+00   2.4684751e+00
   2.9362170e+00   2.0933529e+00   2.0918866e+00   2.7006354e+00   2.8741447e+00   2.4635875e+00   2.4630987e+00   2.4628543e+00   2.4684751e+00
   2.9513685e+00   2.1104594e+00   2.1114370e+00   2.6886608e+00   2.8934506e+00   2.4635875e+00   2.4626100e+00   2.4630987e+00   2.4682307e+00
   2.9645650e+00   2.1246334e+00   2.1275660e+00   2.6781525e+00   2.9081134e+00   2.4638319e+00   2.4630987e+00   2.4630987e+00   2.4684751e+00
   2.9772727e+00   2.1419844e+00   2.1471163e+00   2.6639785e+00   2.9222874e+00   2.4633431e+00   2.4633431e+00   2.4630987e+00   2.4679863e+00
   2.9894917e+00   2.1556696e+00   2.1652004e+00   2.6539589e+00   2.9374389e+00   2.4640762e+00   2.4628543e+00   2.4633431e+00   2.4687195e+00
   3.0000000e+00   2.1739980e+00   2.1813294e+00   2.6419844e+00   2.9491691e+00   2.4638319e+00   2.4628543e+00   2.4633431e+00   2.4687195e+00
   3.0107527e+00   2.1896383e+00   2.1991691e+00   2.6270772e+00   2.9630987e+00   2.4645650e+00   2.4630987e+00   2.4633431e+00   2.4682307e+00
   3.0178397e+00   2.2043011e+00   2.2148094e+00   2.6136364e+00   2.9765396e+00   2.4648094e+00   2.4630987e+00   2.4633431e+00   2.4689638e+00
   3.0256598e+00   2.2216520e+00   2.2326491e+00   2.5999511e+00   2.9860704e+00   2.4645650e+00   2.4633431e+00   2.4633431e+00   2.4679863e+00
   3.0351906e+00   2.2372923e+00   2.2463343e+00   2.5852884e+00   2.9968231e+00   2.4645650e+00   2.4633431e+00   2.4633431e+00   2.4684751e+00
   3.0410557e+00   2.2524438e+00   2.2627077e+00   2.5755132e+00   3.0061095e+00   2.4648094e+00   2.4628543e+00   2.4633431e+00   2.4682307e+00
   3.0498534e+00   2.2678397e+00   2.2746823e+00   2.5608504e+00   3.0129521e+00   2.4643206e+00   2.4630987e+00   2.4633431e+00   2.4682307e+00
   3.0549853e+00   2.2825024e+00   2.2871457e+00   2.5459433e+00   3.0202835e+00   2.4640762e+00   2.4635875e+00   2.4630987e+00   2.4682307e+00
   3.0598729e+00   2.2971652e+00   2.2959433e+00   2.5315249e+00   3.0254154e+00   2.4643206e+00   2.4633431e+00   2.4630987e+00   2.4684751e+00
   3.0628055e+00   2.3098729e+00   2.3040078e+00   2.5171065e+00   3.0303030e+00   2.4652981e+00   2.4633431e+00   2.4633431e+00   2.4684751e+00
   3.0647605e+00   2.3247801e+00   2.3091398e+00   2.5024438e+00   3.0359238e+00   2.4645650e+00   2.4633431e+00   2.4626100e+00   2.4687195e+00
   3.0645161e+00   2.3389541e+00   2.3115836e+00   2.4880254e+00   3.0432551e+00   2.4655425e+00   2.4635875e+00   2.4628543e+00   2.4687195e+00
   3.0645161e+00   2.3538612e+00   2.3137830e+00   2.4748289e+00   3.0464321e+00   2.4648094e+00   2.4633431e+00   2.4626100e+00   2.4682307e+00
   3.0647605e+00   2.3702346e+00   2.3145161e+00   2.4596774e+00   3.0500978e+00   2.4660313e+00   2.4633431e+00   2.4633431e+00   2.4687195e+00
   3.0549853e+00   2.3817204e+00   2.3132942e+00   2.4437928e+00   3.0522972e+00   2.4657869e+00   2.4633431e+00   2.4630987e+00   2.4684751e+00
   3.0498534e+00   2.3954057e+00   2.3128055e+00   2.4296188e+00   3.0530303e+00   2.4648094e+00   2.4630987e+00   2.4630987e+00   2.4679863e+00
   3.0400782e+00   2.4117791e+00   2.3132942e+00   2.4144673e+00   3.0559629e+00   2.4650538e+00   2.4633431e+00   2.4628543e+00   2.4682307e+00
   3.0361681e+00   2.4252199e+00   2.3132942e+00   2.4015152e+00   3.0562072e+00   2.4655425e+00   2.4630987e+00   2.4633431e+00   2.4684751e+00
   3.0356794e+00   2.4391496e+00   2.3128055e+00   2.3897849e+00   3.0566960e+00   2.4665200e+00   2.4630987e+00   2.4630987e+00   2.4684751e+00
   3.0351906e+00   2.4535679e+00   2.3118280e+00   2.3719453e+00   3.0554741e+00   2.4655425e+00   2.4633431e+00   2.4633431e+00   2.4684751e+00
   3.0351906e+00   2.4682307e+00   2.3086510e+00   2.3555718e+00   3.0537634e+00   2.4638319e+00   2.4628543e+00   2.4628543e+00   2.4682307e+00
   3.0351906e+00   2.4828935e+00   2.3069404e+00   2.3411535e+00   3.0518084e+00   2.4643206e+00   2.4628543e+00   2.4628543e+00   2.4684751e+00
   3.0334800e+00   2.4975562e+00   2.3020528e+00   2.3260020e+00   3.0498534e+00   2.4640762e+00   2.4633431e+00   2.4630987e+00   2.4684751e+00
   3.0303030e+00   2.5117302e+00   2.2971652e+00   2.3118280e+00   3.0456989e+00   2.4648094e+00   2.4630987e+00   2.4630987e+00   2.4684751e+00
   3.0271261e+00   2.5229717e+00   2.2888563e+00   2.2944770e+00   3.0427664e+00   2.4635875e+00   2.4630987e+00   2.4628543e+00   2.4682307e+00
   3.0210166e+00   2.5369013e+00   2.2783480e+00   2.2776149e+00   3.0369013e+00   2.4640762e+00   2.4633431e+00   2.4630987e+00   2.4692082e+00
   3.0161290e+00   2.5513196e+00   2.2675953e+00   2.2631965e+00   3.0305474e+00   2.4635875e+00   2.4628543e+00   2.4633431e+00   2.4687195e+00
   3.0075758e+00   2.5659824e+00   2.2541544e+00   2.2482893e+00   3.0254154e+00   2.4635875e+00   2.4633431e+00   2.4633431e+00   2.4687195e+00
   3.0009775e+00   2.5777126e+00   2.2399804e+00   2.2297165e+00   3.0195503e+00   2.4635875e+00   2.4630987e+00   2.4633431e+00   2.4692082e+00
   2.9912023e+00   2.5904203e+00   2.2260508e+00   2.2140762e+00   3.0112414e+00   2.4635875e+00   2.4630987e+00   2.4630987e+00   2.4692082e+00
   2.9816716e+00   2.6048387e+00   2.2094330e+00   2.1957478e+00   3.0058651e+00   2.4635875e+00   2.4630987e+00   2.4633431e+00   2.4689638e+00
   2.9684751e+00   2.6182796e+00   2.1952590e+00   2.1827957e+00   2.9963343e+00   2.4635875e+00   2.4633431e+00   2.4633431e+00   2.4687195e+00
   2.9577224e+00   2.6292766e+00   2.1801075e+00   2.1652004e+00   2.9816716e+00   2.4643206e+00   2.4630987e+00   2.4633431e+00   2.4684751e+00
   2.9442815e+00   2.6441838e+00   2.1615347e+00   2.1500489e+00   2.9714076e+00   2.4633431e+00   2.4633431e+00   2.4633431e+00   2.4682307e+00
   2.9313294e+00   2.6586022e+00   2.1466276e+00   2.1346530e+00   2.9569892e+00   2.4638319e+00   2.4633431e+00   2.4633431e+00   2.4687195e+00
   2.9164223e+00   2.6705767e+00   2.1304985e+00   2.1190127e+00   2.9467253e+00   2.4648094e+00   2.4633431e+00   2.4633431e+00   2.4682307e+00
   2.9000489e+00   2.6832845e+00   2.1111926e+00   2.1014174e+00   2.9323069e+00   2.4635875e+00   2.4633431e+00   2.4630987e+00   2.4682307e+00
   2.8863636e+00   2.6945259e+00   2.0935973e+00   2.0850440e+00   2.9178886e+00   2.4635875e+00   2.4633431e+00   2.4630987e+00   2.4682307e+00
   2.8690127e+00   2.7082111e+00   2.0723363e+00   2.0674487e+00   2.9032258e+00   2.4657869e+00   2.4633431e+00   2.4630987e+00   2.4679863e+00
   2.8494624e+00   2.7221408e+00   2.0525415e+00   2.0518084e+00   2.8905181e+00   2.4650538e+00   2.4630987e+00   2.4633431e+00   2.4684751e+00
   2.8299120e+00   2.7321603e+00   2.0303030e+00   2.0334800e+00   2.8707234e+00   2.4650538e+00   2.4635875e+00   2.4630987e+00   2.4682307e+00
   2.8445748e+00   2.0381232e+00   2.0136852e+00   2.7756598e+00   2.8101173e+00   2.4655425e+00   2.4640762e+00   2.4630987e+00   2.4684751e+00
   2.8543500e+00   2.0478983e+00   2.0283480e+00   2.7695503e+00   2.8213587e+00   2.4648094e+00   2.4633431e+00   2.4633431e+00   2.4684751e+00
   2.8717009e+00   2.0628055e+00   2.0466764e+00   2.7573314e+00   2.8396872e+00   2.4643206e+00   2.4633431e+00   2.4633431e+00   2.4682307e+00
   2.8883187e+00   2.0818671e+00   2.0674487e+00   2.7468231e+00   2.8589932e+00   2.4648094e+00   2.4633431e+00   2.4633431e+00   2.4679863e+00
   2.9049365e+00   2.1006843e+00   2.0894428e+00   2.7358260e+00   2.8758553e+00   2.4645650e+00   2.4633431e+00   2.4633431e+00   2.4684751e+00
   2.9200880e+00   2.1160802e+00   2.1099707e+00   2.7240958e+00   2.8941838e+00   2.4643206e+00   2.4630987e+00   2.4630987e+00   2.4687195e+00
   2.9327957e+00   2.1300098e+00   2.1263441e+00   2.7108993e+00   2.9078690e+00   2.4640762e+00   2.4630987e+00   2.4626100e+00   2.4682307e+00
   2.9462366e+00   2.1468719e+00   2.1451613e+00   2.6959922e+00   2.9235093e+00   2.4638319e+00   2.4630987e+00   2.4628543e+00   2.4674976e+00
   2.9606549e+00   2.1630010e+00   2.1632454e+00   2.6842620e+00   2.9418377e+00   2.4638319e+00   2.4630987e+00   2.4621212e+00   2.4684751e+00
   2.9723851e+00   2.1805963e+00   2.1803519e+00   2.6730205e+00   2.9567449e+00   2.4640762e+00   2.4633431e+00   2.4616325e+00   2.4687195e+00
   2.9814272e+00   2.1950147e+00   2.1967253e+00   2.6593353e+00   2.9714076e+00   2.4643206e+00   2.4630987e+00   2.4623656e+00   2.4684751e+00
   2.9938905e+00   2.2116325e+00   2.2148094e+00   2.6490714e+00   2.9814272e+00   2.4640762e+00   2.4623656e+00   2.4626100e+00   2.4679863e+00
   3.0017107e+00   2.2262952e+00   2.2304497e+00   2.6346530e+00   2.9963343e+00   2.4638319e+00   2.4616325e+00   2.4628543e+00   2.4684751e+00
   3.0112414e+00   2.2419355e+00   2.2475562e+00   2.6199902e+00   3.0080645e+00   2.4638319e+00   2.4626100e+00   2.4633431e+00   2.4687195e+00
   3.0205279e+00   2.2580645e+00   2.2627077e+00   2.6060606e+00   3.0151515e+00   2.4648094e+00   2.4623656e+00   2.4630987e+00   2.4687195e+00
   3.0300587e+00   2.2729717e+00   2.2768817e+00   2.5921310e+00   3.0241935e+00   2.4638319e+00   2.4623656e+00   2.4633431e+00   2.4684751e+00
   3.0354350e+00   2.2893451e+00   2.2881232e+00   2.5772239e+00   3.0305474e+00   2.4645650e+00   2.4633431e+00   2.4630987e+00   2.4682307e+00
   3.0400782e+00   2.3052297e+00   2.3010753e+00   2.5657380e+00   3.0393451e+00   2.4643206e+00   2.4630987e+00   2.4628543e+00   2.4684751e+00
   3.0449658e+00   2.3184262e+00   2.3115836e+00   2.5513196e+00   3.0454545e+00   2.4650538e+00   2.4633431e+00   2.4633431e+00   2.4684751e+00
   3.0488759e+00   2.3328446e+00   2.3181818e+00   2.5366569e+00   3.0513196e+00   2.4643206e+00   2.4633431e+00   2.4633431e+00   2.4684751e+00
   3.0498534e+00   2.3465298e+00   2.3242913e+00   2.5244379e+00   3.0554741e+00   2.4648094e+00   2.4630987e+00   2.4633431e+00   2.4677419e+00
   3.0500978e+00   2.3609482e+00   2.3267351e+00   2.5109971e+00   3.0598729e+00   2.4645650e+00   2.4633431e+00   2.4633431e+00   2.4682307e+00
   3.0498534e+00   2.3753666e+00   2.3267351e+00   2.4938905e+00   3.0635386e+00   2.4667644e+00   2.4633431e+00   2.4633431e+00   2.4682307e+00
   3.0447214e+00   2.3900293e+00   2.3267351e+00   2.4782502e+00   3.0662268e+00   2.4657869e+00   2.4633431e+00   2.4633431e+00   2.4682307e+00
   3.0395894e+00   2.4046921e+00   2.3264907e+00   2.4645650e+00   3.0672043e+00   2.4662757e+00   2.4630987e+00   2.4633431e+00   2.4682307e+00
   3.0305474e+00   2.4193548e+00   2.3264907e+00   2.4486804e+00   3.0701369e+00   2.4643206e+00   2.4628543e+00   2.4633431e+00   2.4679863e+00
   3.0254154e+00   2.4342620e+00   2.3264907e+00   2.4367058e+00   3.0718475e+00   2.4660313e+00   2.4633431e+00   2.4633431e+00   2.4682307e+00
   3.0217498e+00   2.4494135e+00   2.3264907e+00   2.4203324e+00   3.0730694e+00   2.4650538e+00   2.4633431e+00   2.4633431e+00   2.4677419e+00
   3.0207722e+00   2.4633431e+00   2.3260020e+00   2.4051808e+00   3.0733138e+00   2.4655425e+00   2.4633431e+00   2.4633431e+00   2.4687195e+00
   3.0246823e+00   2.4772727e+00   2.3230694e+00   2.3932063e+00   3.0730694e+00   2.4643206e+00   2.4633431e+00   2.4630987e+00   2.4679863e+00
   3.0246823e+00   2.4919355e+00   2.3216031e+00   2.3782991e+00   3.0708700e+00   2.4652981e+00   2.4633431e+00   2.4633431e+00   2.4682307e+00
   3.0222385e+00   2.5063539e+00   2.3203812e+00   2.3633920e+00   3.0694037e+00   2.4635875e+00   2.4633431e+00   2.4630987e+00   2.4682307e+00
   3.0210166e+00   2.5195503e+00   2.3159824e+00   2.3457967e+00   3.0664712e+00   2.4650538e+00   2.4633431e+00   2.4630987e+00   2.4682307e+00
   3.0205279e+00   2.5317693e+00   2.3096285e+00   2.3313783e+00   3.0637830e+00   2.4643206e+00   2.4633431e+00   2.4633431e+00   2.4682307e+00
   3.0156403e+00   2.5466764e+00   2.3018084e+00   2.3167155e+00   3.0601173e+00   2.4652981e+00   2.4633431e+00   2.4633431e+00   2.4684751e+00
   3.0070870e+00   2.5610948e+00   2.2920332e+00   2.3020528e+00   3.0547410e+00   2.4652981e+00   2.4633431e+00   2.4633431e+00   2.4689638e+00
   3.0009775e+00   2.5747801e+00   2.2810362e+00   2.2834800e+00   3.0491202e+00   2.4648094e+00   2.4633431e+00   2.4630987e+00   2.4684751e+00
   2.9934018e+00   2.5872434e+00   2.2680841e+00   2.2678397e+00   3.0437439e+00   2.4655425e+00   2.4633431e+00   2.4628543e+00   2.4689638e+00
   2.9863148e+00   2.6001955e+00   2.2543988e+00   2.2531769e+00   3.0351906e+00   2.4650538e+00   2.4633431e+00   2.4633431e+00   2.4687195e+00
   2.9770283e+00   2.6165689e+00   2.2397361e+00   2.2382698e+00   3.0298143e+00   2.4645650e+00   2.4635875e+00   2.4633431e+00   2.4694526e+00
   2.9667644e+00   2.6295210e+00   2.2255621e+00   2.2192082e+00   3.0205279e+00   2.4650538e+00   2.4633431e+00   2.4630987e+00   2.4687195e+00
   2.9540567e+00   2.6439394e+00   2.2096774e+00   2.2038123e+00   3.0107527e+00   2.4643206e+00   2.4635875e+00   2.4633431e+00   2.4692082e+00
   2.9423265e+00   2.6571359e+00   2.1942815e+00   2.1889052e+00   3.0019550e+00   2.4643206e+00   2.4635875e+00   2.4630987e+00   2.4687195e+00
   2.9288856e+00   2.6710655e+00   2.1798631e+00   2.1725318e+00   2.9914467e+00   2.4640762e+00   2.4633431e+00   2.4633431e+00   2.4694526e+00
   2.9142229e+00   2.6827957e+00   2.1610459e+00   2.1554252e+00   2.9775171e+00   2.4648094e+00   2.4633431e+00   2.4630987e+00   2.4694526e+00
   2.9000489e+00   2.6969697e+00   2.1446725e+00   2.1407625e+00   2.9665200e+00   2.4643206e+00   2.4633431e+00   2.4623656e+00   2.4687195e+00
   2.8839198e+00   2.7084555e+00   2.1260997e+00   2.1251222e+00   2.9474585e+00   2.4643206e+00   2.4633431e+00   2.4623656e+00   2.4684751e+00
   2.8690127e+00   2.7223851e+00   2.1070381e+00   2.1067937e+00   2.9327957e+00   2.4648094e+00   2.4633431e+00   2.4626100e+00   2.4682307e+00
   2.8531281e+00   2.7350929e+00   2.0865103e+00   2.0872434e+00   2.9200880e+00   2.4640762e+00   2.4630987e+00   2.4623656e+00   2.4679863e+00
   2.8335777e+00   2.7463343e+00   2.0669599e+00   2.0716031e+00   2.9044477e+00   2.4650538e+00   2.4635875e+00   2.4630987e+00   2.4682307e+00
   2.8147605e+00   2.7575758e+00   2.0439883e+00   2.0562072e+00   2.8934506e+00   2.4650538e+00   2.4630987e+00   2.4628543e+00   2.4682307e+00
   2.8250244e+00   2.0576735e+00   2.0283480e+00   2.7974096e+00   2.8294233e+00   2.4635875e+00   2.4633431e+00   2.4633431e+00   2.4682307e+00
   2.8355327e+00   2.0672043e+00   2.0430108e+00   2.7878788e+00   2.8394428e+00   2.4648094e+00   2.4633431e+00   2.4630987e+00   2.4684751e+00
   2.8541056e+00   2.0847996e+00   2.0625611e+00   2.7788368e+00   2.8592375e+00   2.4638319e+00   2.4628543e+00   2.4633431e+00   2.4684751e+00
   2.8685239e+00   2.1011730e+00   2.0821114e+00   2.7668622e+00   2.8753666e+00   2.4635875e+00   2.4633431e+00   2.4633431e+00   2.4682307e+00
   2.8880743e+00   2.1190127e+00   2.1055718e+00   2.7565982e+00   2.8954057e+00   2.4640762e+00   2.4633431e+00   2.4633431e+00   2.4682307e+00
   2.9020039e+00   2.1341642e+00   2.1236559e+00   2.7419355e+00   2.9120235e+00   2.4645650e+00   2.4626100e+00   2.4633431e+00   2.4682307e+00
   2.9159335e+00   2.1510264e+00   2.1429619e+00   2.7319159e+00   2.9276637e+00   2.4643206e+00   2.4630987e+00   2.4633431e+00   2.4682307e+00
   2.9301075e+00   2.1664223e+00   2.1603128e+00   2.7179863e+00   2.9425709e+00   2.4645650e+00   2.4630987e+00   2.4630987e+00   2.4687195e+00
   2.9447703e+00   2.1852395e+00   2.1771750e+00   2.7028348e+00   2.9572336e+00   2.4643206e+00   2.4633431e+00   2.4628543e+00   2.4684751e+00
   2.9550342e+00   2.1999022e+00   2.1957478e+00   2.6928152e+00   2.9762952e+00   2.4650538e+00   2.4633431e+00   2.4630987e+00   2.4687195e+00
   2.9679863e+00   2.2170088e+00   2.2150538e+00   2.6801075e+00   2.9902248e+00   2.4652981e+00   2.4635875e+00   2.4633431e+00   2.4689638e+00
   2.9775171e+00   2.2343597e+00   2.2316716e+00   2.6681329e+00   3.0017107e+00   2.4640762e+00   2.4630987e+00   2.4633431e+00   2.4689638e+00
   2.9863148e+00   2.2482893e+00   2.2480450e+00   2.6542033e+00   3.0107527e+00   2.4645650e+00   2.4630987e+00   2.4633431e+00   2.4689638e+00
   2.9958456e+00   2.2666178e+00   2.2631965e+00   2.6392962e+00   3.0227273e+00   2.4652981e+00   2.4633431e+00   2.4633431e+00   2.4692082e+00
   3.0058651e+00   2.2810362e+00   2.2771261e+00   2.6256109e+00   3.0305474e+00   2.4645650e+00   2.4633431e+00   2.4630987e+00   2.4679863e+00
   3.0156403e+00   2.2964321e+00   2.2908113e+00   2.6133920e+00   3.0410557e+00   2.4652981e+00   2.4633431e+00   2.4628543e+00   2.4670088e+00
   3.0210166e+00   2.3086510e+00   2.3032747e+00   2.5967742e+00   3.0498534e+00   2.4655425e+00   2.4633431e+00   2.4633431e+00   2.4682307e+00
