  -8.1502682e-01  -7.8232487e-01  -7.4660012e-01  -7.1480262e-01  -6.7613690e-01  -6.4097199e-01  -6.0968699e-01  -5.7354071e-01  -5.4064626e-01  -5.0728670e-01  -4.6888488e-01  -4.3703610e-01  -4.0450523e-01  -3.6931966e-01  -3.3823110e-01  -3.0155893e-01  -2.6812934e-01  -2.3535761e-01  -1.9846443e-01  -1.6448886e-01  -1.3074573e-01  -9.6174650e-02  -5.8410364e-02  -2.5305877e-02   8.4437935e-03   4.1603685e-02   7.7134399e-02   1.1180160e-01   1.4137121e-01   1.8115569e-01   2.2109930e-01   2.5385447e-01   2.8492284e-01   3.2145940e-01   3.5532531e-01   3.9548077e-01   4.3143714e-01   4.6157986e-01   5.0530887e-01   5.4321050e-01   5.7907906e-01   6.1969930e-01   6.5451135e-01   6.8885904e-01   7.2770012e-01   7.6979259e-01   8.0902820e-01   8.4330028e-01   8.8891982e-01   9.2710824e-01   9.5056175e-01
  -8.2337274e-01  -7.8667848e-01  -7.5331069e-01  -7.1683218e-01  -6.8282950e-01  -6.4659349e-01  -6.1522737e-01  -5.7665209e-01  -5.4220110e-01  -5.0619343e-01  -4.7464561e-01  -4.4000374e-01  -4.0712806e-01  -3.7385231e-01  -3.4016093e-01  -3.0592927e-01  -2.6990940e-01  -2.3735964e-01  -2.0338077e-01  -1.6831480e-01  -1.3367942e-01  -9.6953985e-02  -5.8700033e-02  -2.8196282e-02   3.1984944e-03   4.0847244e-02   7.4193282e-02   1.0747701e-01   1.4583739e-01   1.7996458e-01   2.1621605e-01   2.5306658e-01   2.8662027e-01   3.2220055e-01   3.5876583e-01   3.9546847e-01   4.2558438e-01   4.6437046e-01   5.0138118e-01   5.3905120e-01   5.7949507e-01   6.1688298e-01   6.4985462e-01   6.9025534e-01   7.2476070e-01   7.6737231e-01   8.0873318e-01   8.4795084e-01   8.9168051e-01   9.2507197e-01   9.5635035e-01
  -8.1944247e-01  -7.9385328e-01  -7.6093290e-01  -7.2617107e-01  -6.8761004e-01  -6.4996598e-01  -6.1622157e-01  -5.8176697e-01  -5.4625104e-01  -5.1428995e-01  -4.7949753e-01  -4.4287753e-01  -4.0787822e-01  -3.7514733e-01  -3.4348157e-01  -3.0644996e-01  -2.7213742e-01  -2.3741761e-01  -2.0632819e-01  -1.7007916e-01  -1.3521157e-01  -9.9897433e-02  -6.9177066e-02  -3.4647182e-02   2.9192822e-03   3.5072423e-02   7.1940568e-02   1.0605116e-01   1.4296723e-01   1.8194070e-01   2.1639716e-01   2.4799230e-01   2.8419522e-01   3.1830685e-01   3.5212877e-01   3.8997588e-01   4.2577694e-01   4.6105425e-01   4.9933032e-01   5.3939202e-01   5.7070329e-01   6.0932726e-01   6.4736638e-01   6.8790675e-01   7.3068928e-01   7.6766634e-01   8.0704112e-01   8.4533410e-01   8.8671023e-01   9.2761654e-01   9.4922749e-01
  -8.3311238e-01  -7.9673329e-01  -7.5870885e-01  -7.2770006e-01  -6.9033926e-01  -6.5410325e-01  -6.2025752e-01  -5.8332507e-01  -5.4912690e-01  -5.1493948e-01  -4.8243901e-01  -4.4880557e-01  -4.1245781e-01  -3.7960243e-01  -3.4370956e-01  -3.1154266e-01  -2.7816495e-01  -2.4341826e-01  -2.0927741e-01  -1.7615285e-01  -1.3828604e-01  -1.0449352e-01  -7.1759071e-02  -3.5746014e-02  -4.9546744e-03   3.1554523e-02   6.6136906e-02   1.0117053e-01   1.3789354e-01   1.7516818e-01   2.0885990e-01   2.4632762e-01   2.8231361e-01   3.1906464e-01   3.5131713e-01   3.8832641e-01   4.2335860e-01   4.5755692e-01   4.9962980e-01   5.3354560e-01   5.6954080e-01   6.0723117e-01   6.4430393e-01   6.8854630e-01   7.2827009e-01   7.6359014e-01   8.0577144e-01   8.4491786e-01   8.8278046e-01   9.2188694e-01   9.4607845e-01
  -8.3544453e-01  -8.0024771e-01  -7.6198698e-01  -7.2727445e-01  -6.9387192e-01  -6.5212065e-01  -6.2143267e-01  -5.8687630e-01  -5.5330799e-01  -5.1811197e-01  -4.8533089e-01  -4.4928472e-01  -4.1970958e-01  -3.8087942e-01  -3.4994743e-01  -3.1236046e-01  -2.7820286e-01  -2.4401407e-01  -2.1053482e-01  -1.7528449e-01  -1.4234627e-01  -1.0807892e-01  -7.6755972e-02  -3.9907225e-02  -1.1647268e-03   3.2458593e-02   6.4637985e-02   9.9986616e-02   1.3545948e-01   1.7081926e-01   2.0760524e-01   2.4239680e-01   2.7552419e-01   3.1296652e-01   3.4881128e-01   3.8719524e-01   4.2113696e-01   4.5386615e-01   4.9535678e-01   5.3553372e-01   5.6849599e-01   6.0481710e-01   6.4930677e-01   6.8372443e-01   7.2927135e-01   7.6336925e-01   8.0671214e-01   8.4093772e-01   8.8767126e-01   9.2509965e-01   9.4765791e-01
  -8.3453100e-01  -7.9888258e-01  -7.6507074e-01  -7.3258633e-01  -6.9201648e-01  -6.6185312e-01  -6.2515878e-01  -5.9373671e-01  -5.5949321e-01  -5.2560244e-01  -4.8920013e-01  -4.5872661e-01  -4.1944403e-01  -3.8819452e-01  -3.5272700e-01  -3.1956071e-01  -2.8535489e-01  -2.4921195e-01  -2.1418767e-01  -1.8037878e-01  -1.4512609e-01  -1.1062281e-01  -7.5526457e-02  -4.1150666e-02  -6.9837977e-03   2.7727133e-02   6.2855902e-02   9.4448077e-02   1.3165061e-01   1.6694731e-01   2.0113186e-01   2.3904521e-01   2.7409029e-01   3.1190349e-01   3.4620756e-01   3.8510652e-01   4.1798422e-01   4.5915280e-01   4.8997853e-01   5.2829942e-01   5.6906098e-01   6.0547556e-01   6.4090538e-01   6.8144895e-01   7.2425201e-01   7.6240444e-01   8.0607926e-01   8.4593122e-01   8.8598170e-01   9.2402988e-01   9.4980708e-01
  -8.3764586e-01  -7.9786586e-01  -7.6716577e-01  -7.2822208e-01  -6.9676032e-01  -6.6406547e-01  -6.2765861e-01  -5.9523533e-01  -5.6032518e-01  -5.2623886e-01  -4.9159920e-01  -4.6065250e-01  -4.2795124e-01  -3.9402483e-01  -3.5449607e-01  -3.2035932e-01  -2.8445711e-01  -2.4971685e-01  -2.1859608e-01  -1.8078793e-01  -1.5164089e-01  -1.1259799e-01  -8.1759736e-02  -4.8908647e-02  -1.2514388e-02   2.2736759e-02   5.5821459e-02   9.8273779e-02   1.2855992e-01   1.6132284e-01   1.9682073e-01   2.3634808e-01   2.7042982e-01   3.1053035e-01   3.4330495e-01   3.7851083e-01   4.1458269e-01   4.4797427e-01   4.9187391e-01   5.2304123e-01   5.6506151e-01   6.0165293e-01   6.3993193e-01   6.7416924e-01   7.1780225e-01   7.6258750e-01   8.0273745e-01   8.3977970e-01   8.8454262e-01   9.1622558e-01   9.4415688e-01
  -8.3503496e-01  -8.0268759e-01  -7.6267842e-01  -7.3365186e-01  -6.9740742e-01  -6.6433556e-01  -6.3221013e-01  -5.9913540e-01  -5.6197283e-01  -5.2875466e-01  -4.9424769e-01  -4.6030242e-01  -4.2787962e-01  -3.9481857e-01  -3.5928401e-01  -3.2404080e-01  -2.9156835e-01  -2.5670478e-01  -2.2262044e-01  -1.9041995e-01  -1.4924645e-01  -1.1882196e-01  -8.6070844e-02  -5.1248042e-02  -1.6385659e-02   1.8168506e-02   5.8067489e-02   9.1017085e-02   1.2678577e-01   1.6174319e-01   1.9831634e-01   2.3035592e-01   2.7187153e-01   3.0421666e-01   3.3869676e-01   3.7401446e-01   4.1419407e-01   4.5155413e-01   4.9012473e-01   5.2670928e-01   5.6300164e-01   5.9956999e-01   6.3844244e-01   6.7616141e-01   7.1415920e-01   7.5729911e-01   7.9856418e-01   8.3961132e-01   8.8182882e-01   9.2119024e-01   9.4040422e-01
  -8.3903936e-01  -7.9820417e-01  -7.6800354e-01  -7.3434783e-01  -6.9728076e-01  -6.7005415e-01  -6.3227903e-01  -6.0117625e-01  -5.6299504e-01  -5.3111727e-01  -4.9883530e-01  -4.6378035e-01  -4.2923781e-01  -3.9414134e-01  -3.6140732e-01  -3.2738269e-01  -2.9200399e-01  -2.5665299e-01  -2.2688008e-01  -1.8718778e-01  -1.5494602e-01  -1.1908223e-01  -8.6707241e-02  -5.0096636e-02  -1.7192214e-02   1.6900040e-02   5.3609503e-02   8.7986222e-02   1.2287356e-01   1.5970176e-01   1.9552541e-01   2.3093703e-01   2.6409987e-01   2.9942086e-01   3.3423397e-01   3.7211838e-01   4.0880968e-01   4.4713781e-01   4.8630406e-01   5.2509159e-01   5.6314017e-01   5.9593288e-01   6.3586959e-01   6.7988682e-01   7.1394416e-01   7.5753597e-01   7.9621183e-01   8.3819725e-01   8.7890067e-01   9.1431881e-01   9.3612960e-01
  -8.4032352e-01  -8.0282380e-01  -7.6919045e-01  -7.3724287e-01  -7.0451501e-01  -6.6933411e-01  -6.3507098e-01  -5.9794931e-01  -5.6920691e-01  -5.3562628e-01  -5.0052265e-01  -4.6371807e-01  -4.3336390e-01  -3.9656917e-01  -3.6710230e-01  -3.3240537e-01  -2.9464980e-01  -2.6261909e-01  -2.2754972e-01  -1.9251360e-01  -1.5808409e-01  -1.2217449e-01  -8.4272992e-02  -5.2219675e-02  -1.9291713e-02   1.6974990e-02   5.1853215e-02   8.5755251e-02   1.2059890e-01   1.6022472e-01   1.9597158e-01   2.3111305e-01   2.6064490e-01   2.9767948e-01   3.3590269e-01   3.6968176e-01   4.0807977e-01   4.4589174e-01   4.8416137e-01   5.1993613e-01   5.5741025e-01   5.9679541e-01   6.3741410e-01   6.7168638e-01   7.1412079e-01   7.4927454e-01   7.9498145e-01   8.3294352e-01   8.7472755e-01   9.1044963e-01   9.3270794e-01
  -8.3313204e-01  -8.0392440e-01  -7.7086971e-01  -7.3859368e-01  -7.0529548e-01  -6.7229909e-01  -6.3732733e-01  -5.9913789e-01  -5.7018866e-01  -5.3394098e-01  -5.0247805e-01  -4.7085005e-01  -4.3332254e-01  -4.0131533e-01  -3.6778348e-01  -3.3434466e-01  -2.9780164e-01  -2.6749410e-01  -2.3281513e-01  -1.9692573e-01  -1.5792027e-01  -1.2481328e-01  -9.0309305e-02  -5.5623772e-02  -1.7845476e-02   1.7926228e-02   4.8129102e-02   8.3488275e-02   1.2213345e-01   1.5461354e-01   1.9017863e-01   2.2361946e-01   2.6263615e-01   2.9453791e-01   3.2977141e-01   3.7456984e-01   4.0598970e-01   4.3872120e-01   4.7838024e-01   5.1528559e-01   5.5237872e-01   5.9002489e-01   6.3198350e-01   6.6808143e-01   7.0882244e-01   7.5328422e-01   7.8905739e-01   8.3242145e-01   8.6876779e-01   9.0296751e-01   9.2953302e-01
  -8.3571645e-01  -8.0361885e-01  -7.7221095e-01  -7.3739566e-01  -7.0680595e-01  -6.7327429e-01  -6.4101025e-01  -6.0755307e-01  -5.6942095e-01  -5.3321782e-01  -5.0452094e-01  -4.6982187e-01  -4.3948775e-01  -4.0238174e-01  -3.6928786e-01  -3.3422364e-01  -3.0384280e-01  -2.6997381e-01  -2.3145106e-01  -1.9885213e-01  -1.6240277e-01  -1.2911675e-01  -9.5226687e-02  -5.9255551e-02  -2.4060005e-02   8.2082174e-03   4.5870887e-02   8.1792622e-02   1.1836982e-01   1.5518218e-01   1.8942006e-01   2.2046228e-01   2.5785670e-01   2.9375326e-01   3.2802310e-01   3.6779408e-01   4.0728250e-01   4.4068483e-01   4.7687226e-01   5.1693218e-01   5.5274675e-01   5.9104299e-01   6.2900213e-01   6.6824538e-01   7.0695896e-01   7.5028154e-01   7.8549116e-01   8.2766555e-01   8.6138238e-01   9.0014011e-01   9.2916535e-01
  -8.3499490e-01  -8.0241542e-01  -7.7323227e-01  -7.4144229e-01  -7.0646982e-01  -6.7443946e-01  -6.4273707e-01  -6.0796267e-01  -5.7140933e-01  -5.3802283e-01  -5.0459742e-01  -4.7065644e-01  -4.4043025e-01  -4.0724562e-01  -3.7247378e-01  -3.4312176e-01  -3.0041978e-01  -2.6973256e-01  -2.3459570e-01  -2.0340450e-01  -1.7051467e-01  -1.3463353e-01  -9.7819317e-02  -5.9833755e-02  -2.5311096e-02   5.8909575e-03   4.2480799e-02   7.6029040e-02   1.1202208e-01   1.4868659e-01   1.8358327e-01   2.2176643e-01   2.5663855e-01   2.9240651e-01   3.2789799e-01   3.6695475e-01   4.0409691e-01   4.3841126e-01   4.7168519e-01   5.1234405e-01   5.5292619e-01   5.8595656e-01   6.2271796e-01   6.6451942e-01   7.0628961e-01   7.4594859e-01   7.8317232e-01   8.1708651e-01   8.5656927e-01   8.9667355e-01   9.1622663e-01
  -8.3199554e-01  -8.0312442e-01  -7.7072378e-01  -7.3803745e-01  -7.0607733e-01  -6.7435278e-01  -6.3867071e-01  -6.0596820e-01  -5.7292865e-01  -5.3741920e-01  -5.0367927e-01  -4.7667531e-01  -4.4318639e-01  -4.0641197e-01  -3.7376236e-01  -3.3916803e-01  -3.0676349e-01  -2.6916503e-01  -2.3651311e-01  -2.0323814e-01  -1.7071138e-01  -1.3472364e-01  -9.5928784e-02  -6.4193677e-02  -3.2786130e-02   3.5208197e-03   3.9525319e-02   7.7407193e-02   1.1309311e-01   1.4847330e-01   1.8036703e-01   2.2041958e-01   2.5478455e-01   2.9024452e-01   3.2598262e-01   3.6416699e-01   4.0393163e-01   4.3675542e-01   4.7332575e-01   5.0837874e-01   5.4625984e-01   5.8742081e-01   6.2323901e-01   6.6406496e-01   7.0194191e-01   7.3985474e-01   7.7731676e-01   8.1768071e-01   8.5147595e-01   8.8415757e-01   9.1297659e-01
  -8.3220465e-01  -8.0065382e-01  -7.7278024e-01  -7.4032595e-01  -7.0589122e-01  -6.7559926e-01  -6.4208518e-01  -6.0841927e-01  -5.7890467e-01  -5.4230619e-01  -5.0817847e-01  -4.7776537e-01  -4.4344513e-01  -4.1159706e-01  -3.7759556e-01  -3.4197620e-01  -3.1092282e-01  -2.7419385e-01  -2.3911570e-01  -2.0665154e-01  -1.6967915e-01  -1.3595557e-01  -1.0056017e-01  -6.6602377e-02  -3.4374226e-02   2.9393416e-04   3.6810849e-02   7.2757315e-02   1.0847726e-01   1.4181053e-01   1.7869640e-01   2.1596642e-01   2.5100611e-01   2.8876442e-01   3.2525898e-01   3.6054451e-01   3.9793232e-01   4.3726015e-01   4.7376614e-01   5.0877346e-01   5.4692248e-01   5.8529106e-01   6.2221775e-01   6.5900382e-01   7.0009720e-01   7.3429482e-01   7.7651277e-01   8.1481277e-01   8.4383112e-01   8.8069474e-01   9.0274359e-01
  -8.3298333e-01  -8.0287731e-01  -7.7122278e-01  -7.3912280e-01  -7.0909769e-01  -6.7672965e-01  -6.4212535e-01  -6.1251722e-01  -5.7856705e-01  -5.4439689e-01  -5.1423842e-01  -4.7809444e-01  -4.4115960e-01  -4.1328473e-01  -3.7622198e-01  -3.4458636e-01  -3.0954028e-01  -2.7560806e-01  -2.4060814e-01  -2.0742495e-01  -1.7135546e-01  -1.3561699e-01  -1.0456162e-01  -7.1117132e-02  -3.6885467e-02  -1.1806899e-03   3.2721199e-02   7.1223048e-02   1.0373075e-01   1.3623291e-01   1.7362924e-01   2.0902858e-01   2.5234693e-01   2.8727388e-01   3.2250416e-01   3.6223283e-01   3.9512331e-01   4.2986083e-01   4.7120361e-01   5.0441058e-01   5.3998031e-01   5.8537549e-01   6.2037015e-01   6.5832117e-01   6.9789414e-01   7.3019906e-01   7.7065635e-01   8.0699155e-01   8.4114607e-01   8.7906618e-01   8.9747000e-01
  -8.2563081e-01  -8.0100547e-01  -7.7039320e-01  -7.4100883e-01  -7.0633343e-01  -6.7243223e-01  -6.4324675e-01  -6.1168188e-01  -5.7764306e-01  -5.4674116e-01  -5.1314601e-01  -4.7550120e-01  -4.4467896e-01  -4.1426068e-01  -3.7753712e-01  -3.4560180e-01  -3.0541059e-01  -2.7523926e-01  -2.4086514e-01  -2.0898706e-01  -1.7528297e-01  -1.4030914e-01  -1.0520931e-01  -7.2045692e-02  -3.4666887e-02  -1.7806029e-03   3.4467500e-02   6.7859725e-02   1.0022494e-01   1.3677754e-01   1.7337946e-01   2.0894495e-01   2.4877744e-01   2.8647792e-01   3.2281341e-01   3.5870954e-01   3.9536300e-01   4.3329479e-01   4.6912586e-01   5.0136811e-01   5.4218714e-01   5.7784424e-01   6.1644795e-01   6.5844041e-01   6.9180631e-01   7.3208949e-01   7.7092487e-01   8.0602384e-01   8.4412760e-01   8.7696328e-01   8.9383321e-01
  -8.3017522e-01  -7.9843813e-01  -7.7220136e-01  -7.4278970e-01  -7.0963485e-01  -6.7767865e-01  -6.4649512e-01  -6.1462985e-01  -5.7963134e-01  -5.5051864e-01  -5.1544261e-01  -4.8063057e-01  -4.4868215e-01  -4.1417405e-01  -3.8096558e-01  -3.4368304e-01  -3.1073756e-01  -2.7973881e-01  -2.4408967e-01  -2.0833360e-01  -1.7535453e-01  -1.4242042e-01  -1.0744248e-01  -7.2489094e-02  -3.5112467e-02  -2.9870281e-03   2.8622441e-02   6.5778148e-02   9.8755572e-02   1.3383728e-01   1.6729564e-01   2.0591248e-01   2.4318146e-01   2.8207085e-01   3.1978488e-01   3.5451937e-01   3.9000896e-01   4.3197025e-01   4.6220244e-01   5.0563296e-01   5.4452716e-01   5.7685044e-01   6.1683110e-01   6.5395833e-01   6.8910032e-01   7.2837445e-01   7.6472212e-01   8.0590945e-01   8.4036951e-01   8.6718600e-01   8.9640926e-01
  -8.3242281e-01  -8.0110101e-01  -7.7261272e-01  -7.4494920e-01  -7.0950264e-01  -6.7499982e-01  -6.4725824e-01  -6.1755844e-01  -5.8385761e-01  -5.5411058e-01  -5.1792998e-01  -4.8478763e-01  -4.5150191e-01  -4.1326979e-01  -3.7867114e-01  -3.4881791e-01  -3.1213458e-01  -2.8096361e-01  -2.4660921e-01  -2.1176995e-01  -1.7370340e-01  -1.4409983e-01  -1.0914339e-01  -7.3651810e-02  -4.1244370e-02  -2.3914147e-03   2.7311991e-02   5.9648248e-02   9.5173557e-02   1.3297613e-01   1.6728052e-01   2.0636281e-01   2.4132952e-01   2.7831236e-01   3.1563300e-01   3.5630638e-01   3.9359789e-01   4.3167111e-01   4.6617728e-01   5.0460409e-01   5.4333342e-01   5.7777519e-01   6.1451673e-01   6.5277775e-01   6.9044035e-01   7.2621886e-01   7.6244062e-01   8.0250084e-01   8.4032147e-01   8.6651361e-01   8.9117858e-01
  -8.3389022e-01  -8.0581162e-01  -7.7783291e-01  -7.4526091e-01  -7.1159891e-01  -6.8343345e-01  -6.5216409e-01  -6.1971275e-01  -5.8882074e-01  -5.5669344e-01  -5.2124464e-01  -4.8936216e-01  -4.4979189e-01  -4.1467386e-01  -3.8321131e-01  -3.5130052e-01  -3.1713269e-01  -2.7911372e-01  -2.4585519e-01  -2.1238240e-01  -1.7859912e-01  -1.4537815e-01  -1.0977576e-01  -7.4529059e-02  -4.1039199e-02  -6.0147507e-03   2.5784423e-02   5.9010167e-02   9.6229686e-02   1.3183547e-01   1.6639191e-01   2.0655218e-01   2.4386929e-01   2.7831354e-01   3.1699931e-01   3.5344746e-01   3.9402044e-01   4.3096402e-01   4.7317852e-01   5.0580439e-01   5.4517916e-01   5.8252138e-01   6.1558875e-01   6.5361486e-01   6.9151803e-01   7.2464429e-01   7.6847181e-01   8.0327152e-01   8.3864552e-01   8.7527032e-01   8.9151782e-01
  -8.3681065e-01  -8.0765755e-01  -7.8017424e-01  -7.4793595e-01  -7.1402781e-01  -6.8546165e-01  -6.5438990e-01  -6.2508743e-01  -5.9101574e-01  -5.5894672e-01  -5.2248519e-01  -4.9375149e-01  -4.5576808e-01  -4.1814832e-01  -3.8443508e-01  -3.5058287e-01  -3.1959202e-01  -2.8104295e-01  -2.4964404e-01  -2.1305449e-01  -1.7506719e-01  -1.4281471e-01  -1.0909336e-01  -7.5280201e-02  -4.0899870e-02  -8.4072032e-03   2.5809348e-02   6.0026457e-02   9.6272480e-02   1.2952597e-01   1.6856286e-01   2.0552625e-01   2.4092242e-01   2.7773683e-01   3.1344851e-01   3.5677087e-01   3.9544337e-01   4.3271752e-01   4.7340225e-01   5.1067002e-01   5.4721810e-01   5.8515718e-01   6.1698823e-01   6.5894371e-01   6.9677065e-01   7.2752396e-01   7.6514527e-01   8.0251323e-01   8.3811023e-01   8.7411951e-01   8.9418822e-01
  -8.3945416e-01  -8.1297385e-01  -7.8455737e-01  -7.5126201e-01  -7.1672916e-01  -6.8729030e-01  -6.5642613e-01  -6.2649918e-01  -5.9435368e-01  -5.6207374e-01  -5.2933989e-01  -4.9457516e-01  -4.5727296e-01  -4.2102437e-01  -3.9010460e-01  -3.5436868e-01  -3.1965525e-01  -2.8375191e-01  -2.4763577e-01  -2.0833971e-01  -1.7361303e-01  -1.4178657e-01  -1.0921892e-01  -7.6125902e-02  -4.2562571e-02  -1.0471777e-02   2.0460031e-02   5.3752153e-02   9.2070826e-02   1.2654338e-01   1.6912245e-01   2.0577727e-01   2.4124830e-01   2.7758728e-01   3.1792987e-01   3.5762544e-01   3.9768088e-01   4.3978624e-01   4.7671696e-01   5.1634951e-01   5.5204170e-01   5.9205266e-01   6.2019042e-01   6.6005556e-01   6.9910234e-01   7.3542022e-01   7.6997780e-01   8.0348593e-01   8.3778433e-01   8.7354189e-01   8.9449652e-01
