  -9.7481904e-01  -9.7143933e-01  -9.6425115e-01  -9.6052490e-01  -9.5702464e-01  -9.5145176e-01  -9.5136378e-01  -9.4539678e-01  -9.3922683e-01  -9.3330498e-01  -9.3119796e-01  -9.1919476e-01  -9.1914800e-01  -9.1140870e-01  -9.1316653e-01  -9.0872845e-01  -9.0236408e-01  -8.9853255e-01  -8.9193263e-01  -8.9422631e-01  -8.8709928e-01  -8.8910750e-01  -8.8923305e-01  -8.9065035e-01  -8.9999175e-01  -9.0771506e-01  -9.2532020e-01  -9.3589733e-01  -9.4276971e-01  -9.4876920e-01  -9.5700592e-01  -9.5940283e-01  -9.6428567e-01  -9.7211720e-01  -9.7558367e-01  -9.9379512e-01  -1.0006944e+00  -1.0108089e+00  -1.0256747e+00  -1.0413300e+00  -1.0499219e+00  -1.0577416e+00  -1.0727646e+00  -1.0768758e+00  -1.0909345e+00  -1.1035445e+00  -1.1104004e+00  -1.1265818e+00  -1.1415073e+00  -1.1518714e+00  -1.1589822e+00
  -9.4231404e-01  -9.3523828e-01  -9.3661058e-01  -9.3239913e-01  -9.2573434e-01  -9.2133137e-01  -9.2140616e-01  -9.1346023e-01  -9.0852248e-01  -8.9876321e-01  -8.9598585e-01  -8.9457897e-01  -8.9030675e-01  -8.8660513e-01  -8.8372615e-01  -8.7626681e-01  -8.7208131e-01  -8.7051232e-01  -8.6712088e-01  -8.6478969e-01  -8.6210135e-01  -8.5923367e-01  -8.5957620e-01  -8.5984450e-01  -8.6474762e-01  -8.7996631e-01  -8.8652118e-01  -9.0151498e-01  -9.0507598e-01  -9.0896893e-01  -9.1958753e-01  -9.2661780e-01  -9.3428055e-01  -9.3910376e-01  -9.4912883e-01  -9.5277391e-01  -9.6473760e-01  -9.7343807e-01  -9.8360507e-01  -1.0001056e+00  -1.0137380e+00  -1.0204740e+00  -1.0335001e+00  -1.0437635e+00  -1.0528327e+00  -1.0669100e+00  -1.0737646e+00  -1.0902223e+00  -1.0977425e+00  -1.1075692e+00  -1.1201783e+00
  -9.0053001e-01  -9.0196222e-01  -9.0043244e-01  -8.9884932e-01  -8.9328813e-01  -8.8270875e-01  -8.8007182e-01  -8.7407642e-01  -8.7269023e-01  -8.6980964e-01  -8.6617983e-01  -8.6315339e-01  -8.6027837e-01  -8.5190309e-01  -8.4890658e-01  -8.4591768e-01  -8.4475393e-01  -8.4225359e-01  -8.3721104e-01  -8.3498678e-01  -8.3656681e-01  -8.3373771e-01  -8.2634566e-01  -8.2833072e-01  -8.3491219e-01  -8.4202794e-01  -8.5682714e-01  -8.6309797e-01  -8.7224790e-01  -8.7710818e-01  -8.8253191e-01  -8.8908524e-01  -8.9493182e-01  -9.0296425e-01  -9.1409991e-01  -9.2029549e-01  -9.2720109e-01  -9.3134752e-01  -9.4307982e-01  -9.6066018e-01  -9.6448867e-01  -9.8006438e-01  -9.9032174e-01  -1.0035417e+00  -1.0144193e+00  -1.0228352e+00  -1.0362049e+00  -1.0435418e+00  -1.0533195e+00  -1.0617488e+00  -1.0693751e+00
  -8.6723984e-01  -8.6496742e-01  -8.6086478e-01  -8.5638747e-01  -8.5277198e-01  -8.4765858e-01  -8.4218449e-01  -8.3789259e-01  -8.4256656e-01  -8.3677666e-01  -8.3325190e-01  -8.3059087e-01  -8.2462957e-01  -8.2213673e-01  -8.1746363e-01  -8.1515984e-01  -8.1390082e-01  -8.1052477e-01  -8.0696459e-01  -8.0693145e-01  -8.0159527e-01  -8.0140764e-01  -8.0038938e-01  -7.9571348e-01  -8.0354076e-01  -8.1165137e-01  -8.2009822e-01  -8.2995096e-01  -8.4008555e-01  -8.4347913e-01  -8.5334194e-01  -8.5931010e-01  -8.6279120e-01  -8.6833307e-01  -8.7516390e-01  -8.8803109e-01  -8.9535861e-01  -8.9951193e-01  -9.0871858e-01  -9.1739781e-01  -9.2599218e-01  -9.3538286e-01  -9.5550455e-01  -9.6097513e-01  -9.6908638e-01  -9.7789885e-01  -9.8891547e-01  -9.9814443e-01  -1.0068049e+00  -1.0137941e+00  -1.0189017e+00
  -8.3201243e-01  -8.3003521e-01  -8.2472204e-01  -8.1643890e-01  -8.1478033e-01  -8.1046844e-01  -8.0612912e-01  -8.0681247e-01  -8.0369538e-01  -7.9895775e-01  -7.9545103e-01  -7.9369816e-01  -7.8774489e-01  -7.8595999e-01  -7.8198130e-01  -7.8090127e-01  -7.7670992e-01  -7.7532565e-01  -7.7438439e-01  -7.7696844e-01  -7.7431748e-01  -7.7253180e-01  -7.6988610e-01  -7.6493615e-01  -7.6902424e-01  -7.7783657e-01  -7.8799649e-01  -7.9694322e-01  -8.0272274e-01  -8.1087370e-01  -8.1138512e-01  -8.1842482e-01  -8.2746635e-01  -8.3776867e-01  -8.4403367e-01  -8.5363065e-01  -8.5877112e-01  -8.6306507e-01  -8.7032683e-01  -8.8249928e-01  -8.8355884e-01  -8.8980782e-01  -9.0599540e-01  -9.1853577e-01  -9.3014279e-01  -9.3652669e-01  -9.4682220e-01  -9.5075947e-01  -9.6029898e-01  -9.7008928e-01  -9.7485007e-01
  -7.9256183e-01  -7.9031710e-01  -7.8673441e-01  -7.8188132e-01  -7.7649860e-01  -7.7491499e-01  -7.7547011e-01  -7.7157217e-01  -7.6798229e-01  -7.6565713e-01  -7.6110508e-01  -7.5851971e-01  -7.5402111e-01  -7.5156782e-01  -7.5265788e-01  -7.4777211e-01  -7.4698430e-01  -7.4356948e-01  -7.4455708e-01  -7.4362639e-01  -7.3927251e-01  -7.3719510e-01  -7.3442958e-01  -7.3346632e-01  -7.3795502e-01  -7.3958579e-01  -7.5221569e-01  -7.6119210e-01  -7.6766533e-01  -7.7373066e-01  -7.8039162e-01  -7.8884887e-01  -7.9002514e-01  -8.0315177e-01  -8.0722136e-01  -8.1283570e-01  -8.2125515e-01  -8.2809885e-01  -8.3579247e-01  -8.4346269e-01  -8.4739614e-01  -8.5592353e-01  -8.6428765e-01  -8.7341080e-01  -8.8655283e-01  -8.9761539e-01  -9.0232763e-01  -9.1119329e-01  -9.1794523e-01  -9.2683954e-01  -9.2853352e-01
  -7.5502092e-01  -7.4956210e-01  -7.4841981e-01  -7.4354712e-01  -7.4194175e-01  -7.4197267e-01  -7.3607246e-01  -7.3453354e-01  -7.3240237e-01  -7.3259572e-01  -7.2863548e-01  -7.2454093e-01  -7.2393645e-01  -7.1851589e-01  -7.1858107e-01  -7.1440133e-01  -7.0969153e-01  -7.0825602e-01  -7.0768295e-01  -7.0542175e-01  -7.0717451e-01  -7.0817422e-01  -7.0412282e-01  -7.0044038e-01  -7.0138831e-01  -7.0484262e-01  -7.0785028e-01  -7.2175296e-01  -7.2595041e-01  -7.3557299e-01  -7.4245621e-01  -7.5296739e-01  -7.5828155e-01  -7.6956219e-01  -7.7423662e-01  -7.7921647e-01  -7.8410204e-01  -7.8883068e-01  -7.9343228e-01  -8.0372690e-01  -8.0805328e-01  -8.1576956e-01  -8.2384808e-01  -8.3007272e-01  -8.3946364e-01  -8.5449143e-01  -8.5785445e-01  -8.7005877e-01  -8.7461792e-01  -8.7564910e-01  -8.8448310e-01
  -7.1428650e-01  -7.1236764e-01  -7.0902829e-01  -7.0551107e-01  -7.0876114e-01  -7.0304580e-01  -7.0039531e-01  -6.9908656e-01  -6.9831277e-01  -6.9228705e-01  -6.9240627e-01  -6.9002027e-01  -6.8796338e-01  -6.8431340e-01  -6.8058074e-01  -6.7920583e-01  -6.7711566e-01  -6.7676701e-01  -6.7750247e-01  -6.7623893e-01  -6.7598136e-01  -6.7556250e-01  -6.7310306e-01  -6.7088434e-01  -6.6859539e-01  -6.7398925e-01  -6.8038667e-01  -6.8912851e-01  -6.9348865e-01  -7.0039259e-01  -7.1167565e-01  -7.1514377e-01  -7.2181474e-01  -7.3221825e-01  -7.3960324e-01  -7.4592246e-01  -7.5012474e-01  -7.5269055e-01  -7.5996528e-01  -7.6328962e-01  -7.7310411e-01  -7.7843711e-01  -7.8477113e-01  -7.8930884e-01  -7.9505891e-01  -8.0453508e-01  -8.1453530e-01  -8.2386274e-01  -8.2913603e-01  -8.3588899e-01  -8.3653869e-01
  -6.7513135e-01  -6.7386370e-01  -6.7175616e-01  -6.7549778e-01  -6.7233747e-01  -6.6720648e-01  -6.6283635e-01  -6.5960408e-01  -6.6003345e-01  -6.6008230e-01  -6.5454108e-01  -6.5461279e-01  -6.5007114e-01  -6.4733149e-01  -6.4599368e-01  -6.4252136e-01  -6.4351719e-01  -6.4236061e-01  -6.4360451e-01  -6.4203662e-01  -6.4341990e-01  -6.4141317e-01  -6.3575630e-01  -6.3465345e-01  -6.3465388e-01  -6.3520827e-01  -6.4272833e-01  -6.4974439e-01  -6.5601472e-01  -6.6221432e-01  -6.7185850e-01  -6.8057792e-01  -6.8851404e-01  -6.9356878e-01  -6.9887984e-01  -7.0669456e-01  -7.1030682e-01  -7.1765476e-01  -7.1964552e-01  -7.2611972e-01  -7.3396350e-01  -7.3961155e-01  -7.4860157e-01  -7.5332190e-01  -7.5808996e-01  -7.6642652e-01  -7.7201919e-01  -7.7874408e-01  -7.8689033e-01  -7.9216030e-01  -7.9773426e-01
  -6.3888384e-01  -6.3768598e-01  -6.3848755e-01  -6.3678721e-01  -6.3221331e-01  -6.2987735e-01  -6.2906622e-01  -6.2635483e-01  -6.2428210e-01  -6.2359940e-01  -6.1671547e-01  -6.1492428e-01  -6.1453617e-01  -6.1417364e-01  -6.1339365e-01  -6.1169584e-01  -6.1003310e-01  -6.0714272e-01  -6.1031351e-01  -6.0670961e-01  -6.0920920e-01  -6.0911836e-01  -6.0717461e-01  -5.9950506e-01  -5.9745596e-01  -6.0231934e-01  -6.0898003e-01  -6.1472642e-01  -6.2403250e-01  -6.2873373e-01  -6.3817175e-01  -6.4443277e-01  -6.5236062e-01  -6.5861221e-01  -6.6340784e-01  -6.6590703e-01  -6.7370820e-01  -6.7895092e-01  -6.8291614e-01  -6.8890772e-01  -6.9539814e-01  -6.9975391e-01  -7.0502337e-01  -7.0990248e-01  -7.1749353e-01  -7.1938891e-01  -7.3132144e-01  -7.3105056e-01  -7.4246522e-01  -7.4582046e-01  -7.5248656e-01
